data_name,s,prerank,pce,nll,energy,total_train_time,total_inference_time
wage,1000,density,0.363663911819458,0.5394749522209168,0.6912263572216034,20.750556023519795,0.09332528531861801
wage,100,cdf,0.11654405519366265,2.870650124549866,0.9126901209354401,1.3004062332600976,0.017115549463778735
wage,1000,cdf,0.03235263079404831,1.4350368618965148,0.7093857884407043,82.67072386858054,0.07278521237894893
scm20d,100,marginal,0.028673157561570406,7.516160726547241,2.194192111492157,2.1535664067293205,0.009945146879181266
scm20d,1000,marginal,0.030009621754288673,7.5468538999557495,2.203580915927887,1.9591078599682077,0.010256311716511845
scm20d,100,mean,0.024949198588728905,8.242492139339447,2.257562965154648,1.4472560202470048,0.009542785103743274
scm20d,1000,mean,0.022553875343874097,10.085510969161987,2.219990164041519,1.366326005733572,0.009765754748756687
scm20d,100,variance,0.041240792023018,7.634476542472839,2.262581557035446,1.45418476711493,0.00920046401831011
scm20d,1000,variance,0.04392530280165374,8.852499961853027,2.2573170959949493,1.705642420014677,0.009250083410491546
scm20d,100,dependency,0.02579428581520915,7.990380883216858,2.3697573840618134,1.6995294119619453,0.009357978985644878
scm20d,1000,dependency,0.024741078494116664,12.030599892139435,2.3488939106464386,2.077498045912944,0.010348577083398898
scm20d,100,pca,0.03125790087506175,8.935275077819824,2.2223279178142548,1.9654198898468167,0.009699338534846901
scm20d,1000,pca,0.03233992354944348,7.691496253013611,2.2852810323238373,2.2583987813132507,0.013607733037012319
scm20d,100,density,0.08801419008523226,7.776782989501953,2.359064370393753,5.02257607767048,0.015029446749637524
scm20d,1000,density,0.07232816284522414,7.690377473831177,2.3487293422222137,23.310192947881298,0.07372199404829492
scm20d,100,cdf,0.03536259289830923,7.816668212413788,2.416906177997589,4.350878486518438,0.016428158602987727
scm20d,1000,cdf,0.031250476371496916,7.687356114387512,2.3231225311756134,41.8709980740988,0.08873086210029821
scm1d,100,marginal,0.026040951824850507,7.184766663445367,2.0462176269955106,1.3364466790032263,0.011465427031119664
scm1d,1000,marginal,0.024483838429053623,7.080092695024279,1.6812613407770793,2.7458835292607544,0.01135987308031569
scm1d,100,mean,0.022311461054616503,6.905615753597683,1.959283709526062,1.7115300400182605,0.011208889299693207
scm1d,1000,mean,0.028718221311767895,5.95557000901964,2.0327983564800687,1.8199393580124403,0.010883783929360409
scm1d,100,variance,0.031222414328820176,9.496346261766222,1.8605648941463895,2.0293966204005605,0.010942728949400286
scm1d,1000,variance,0.03276327490392658,17.585538387298584,2.046707206302219,1.8678038468351588,0.011999038451661666
scm1d,100,dependency,0.03466356255941921,6.876881864335802,2.193076981438531,1.8762714022537694,0.01173942976941665
scm1d,1000,dependency,0.02971314380152358,71.50680748621623,2.062163750330607,2.4218592268492407,0.012175150052644312
scm1d,100,pca,0.03625278506014082,7.315636687808567,1.9671876298056707,2.3189905409623557,0.012916648644022644
scm1d,1000,pca,0.04415163770318031,7.723746458689372,1.9222000307506986,2.1378704959138606,0.014324603982580205
scm1d,100,density,0.0995203596022394,7.70567003885905,2.1765855153401694,2.771425124971817,0.0195786970667541
scm1d,1000,density,0.08130578779511982,8.00292264090644,2.267032994164361,14.404652711415354,0.08320901518066724
scm1d,100,cdf,0.030965230117241543,5.921978738572863,1.9960551261901855,6.092067044934568,0.01988453936452667
scm1d,1000,cdf,0.030564402747485373,7.600275304582384,1.973686244752672,58.563894695051324,0.0993638270534575
wq,100,marginal,0.1476767659187317,19.980182647705078,2.5431652069091797,1.9114886474485198,0.010978451984313627
wq,1000,marginal,0.1611519306898117,20.809892654418945,2.5582427978515625,1.6662436593479166,0.008609350553403299
wq,100,mean,0.08111873269081116,20.233949661254883,2.5353877544403076,1.7583285542515417,0.007838055165484548
wq,1000,mean,0.056404609233140945,20.341249465942383,2.535155773162842,2.3041110678808763,0.010185517199958364
wq,100,variance,0.2568605840206146,21.28569984436035,2.55668044090271,1.8603814868489281,0.008351000972713034
wq,1000,variance,0.2669377624988556,20.843961715698242,2.556980848312378,1.8771372215201458,0.010038094610596697
wq,100,dependency,0.02148560993373394,20.780019760131836,2.537778377532959,1.8249975360541915,0.0077606184175238015
wq,1000,dependency,0.026511339470744133,20.915048599243164,2.563178062438965,1.751546050600397,0.0076671067780504625
wq,100,pca,0.08101782202720642,20.345109939575195,2.5290377140045166,2.008023652263607,0.008630960613178711
wq,1000,pca,0.07954184710979462,20.06387710571289,2.537322759628296,2.255544893365974,0.0096650168299675
wq,100,density,0.26697254180908203,20.602548599243164,2.534506320953369,2.7810279935520765,0.00897180278164645
wq,1000,density,0.2665371000766754,21.298046112060547,2.5325353145599365,6.915743878817496,0.0192830539541319
