data_name,seed,prerank,pce,nll,energy,mse,train_time_seconds,epochs_trained,best_epoch
households,4.0,pca,0.0280780683582027,3.3297556241353354,0.940287878115972,0.6259440382321676,158.9271200299263,115.0,99.0
air,0.0,pca,0.0396208826452493,5.837144041061402,1.4443523645401002,1.002838170528412,193.31232483498752,123.0,107.0
air,42.0,pca,0.0368323061615228,5.722889041900634,1.4154294967651366,0.94007950425148,174.9038230869919,110.0,94.0
air,866.0,pca,0.0277012770995497,5.482361364364624,1.3583607912063598,0.8213822305202484,198.05911362287588,122.0,106.0
air,12.0,pca,0.0325449392199516,5.747052907943726,1.4255393981933593,0.9276999533176422,219.7926780499984,136.0,120.0
air,4.0,pca,0.0367690496146678,5.813190031051636,1.43815336227417,0.9651406764984132,254.43451203405857,157.0,141.0
births1,0.0,pca,0.0369206281378865,1.3778610467910766,0.7114009082317352,0.840623265504837,347.0098462391179,216.0,200.0
births1,42.0,pca,0.0317546306177973,1.3180848360061646,0.736392205953598,0.8937440514564514,224.4945815799292,145.0,129.0
births1,866.0,pca,0.0336564097553491,1.370267879962921,0.7310239732265472,0.8581071883440018,331.38642061990686,217.0,201.0
births1,12.0,pca,0.0330739326775074,1.9821195244789125,0.7134560286998749,0.815698254108429,339.1227796738968,221.0,205.0
births1,4.0,pca,0.0340156354010105,1.630133330821991,0.7390408635139465,0.8948305785655976,224.31805375008844,147.0,131.0
births2,0.0,pca,0.0310545578598976,-4.909078216552734,0.9528716027736664,1.06458221077919,431.9643975088839,282.0,266.0
births2,42.0,pca,0.0358621893450617,-4.493137526512146,0.848568320274353,0.7145411372184753,330.01956707495265,215.0,199.0
births2,866.0,pca,0.0423255484551191,-5.116948461532592,0.8694724798202514,0.8621284827589989,352.7247235130053,227.0,211.0
births2,12.0,pca,0.0638993479311466,-3.3967995405197144,0.8641456663608551,0.8681527659296989,149.20918685314246,96.0,80.0
births2,4.0,pca,0.0363105028867721,-4.143289947509766,0.9510020196437836,0.9105815649032593,300.4615899990313,192.0,176.0
scm20d,0.0,pca,0.0286337411962449,7.84220153093338,2.2416651844978333,0.7159954756498337,108.81030287384056,69.0,53.0
scm20d,42.0,pca,0.02556519722566,7.602580606937408,2.250993728637696,0.7292186543345451,121.38656896888278,76.0,60.0
scm20d,866.0,pca,0.0251062628813087,8.144643366336823,2.307961732149124,0.7847199141979218,106.67849075002596,67.0,51.0
scm20d,12.0,pca,0.0316146805416792,8.028429388999939,2.2658731937408447,0.7469566538929939,120.6952714920044,74.0,58.0
scm20d,4.0,pca,0.0289248761255294,8.051425397396088,2.249933689832688,0.7371368259191513,103.68340283003636,65.0,49.0
scm1d,0.0,pca,0.0264928272614876,7.455167081620958,1.9810408353805544,0.5843393802642822,114.69079450005664,68.0,52.0
scm1d,42.0,pca,0.0253031156543228,13.744997183481852,1.7751897308561535,0.4586935871177249,165.24496039096266,97.0,81.0
scm1d,866.0,pca,0.0212220600288775,6.702827082739936,1.8920053376091848,0.5178839332527585,97.88582506915554,57.0,41.0
scm1d,12.0,pca,0.0232148187028037,6.70776891708374,1.9789245393541124,0.5976153413454691,177.72607176518068,105.0,89.0
scm1d,4.0,pca,0.0236656924502717,6.2482148276435,2.125934839248657,0.6925667723019918,177.27471768995747,101.0,85.0
wq,0.0,pca,0.0853085070848465,20.26655578613281,2.5513153076171875,0.9934665560722352,158.57583392201923,132.0,116.0
wq,42.0,pca,0.1100428774952888,19.91511344909668,2.493619441986084,0.9456279277801514,103.86183490999974,82.0,66.0
wq,866.0,pca,0.100183680653572,23.625383377075195,2.7363672256469727,1.1400223970413208,104.5746905459091,87.0,71.0
wq,12.0,pca,0.0935415476560592,241.5875244140625,2.5672855377197266,0.983822226524353,47.49891028692946,39.0,23.0
